;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:18/01/2023 at 17:13:11
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE9-ES-C (s/n:835971)  VG2.54 (s/n:547613)
;Channel B:Vega Pyroelectric PE9 (s/n:574745)  VG2.54 (s/n:833869)

;Channel A:Details
;Name:PE9-ES-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:2.00uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0us
;Settings:Threshold:Min

;Channel B:Details
;Name:PE9
;Graph Color:RGB(245,86,16)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:20.0uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A

;Channel A:Statistics
;Min:126.0nJ             
;Max:2.200uJ             
;Average:971.9nJ             
;Std.Dev.:515.5nJ             
;Overrange:3020                
;Total Pulses:2758                

;Channel B:Statistics
;Min:620.0nJ             
;Max:21.30uJ             
;Average:9.592uJ             
;Std.Dev.:5.010uJ             
;Overrange:104                 
;Total Pulses:5702                
;--------------------


;First Pulse Arrived : 18/01/2023 at 17:13:14
  Timestamp   	  Channel A  	  Channel B  	
         7.318	  5.470e-07 	             	
         7.321	             	  2.690e-06 	
         7.339	  4.180e-07 	  2.370e-06 	
         7.361	  3.110e-07 	  1.870e-06 	
         7.380	  5.690e-07 	  2.720e-06 	
         7.400	  3.730e-07 	  2.290e-06 	
         7.418	  6.100e-07 	  3.110e-06 	
         7.440	  4.820e-07 	  2.830e-06 	
         7.460	  5.040e-07 	  2.830e-06 	
         7.479	  5.590e-07 	  3.130e-06 	
         7.499	  6.660e-07 	  3.600e-06 	
         7.518	  5.190e-07 	             	
         7.520	             	  3.140e-06 	
         7.540	  4.910e-07 	  2.840e-06 	
         7.561	  7.430e-07 	  3.820e-06 	
         7.580	  6.430e-07 	  3.640e-06 	
         7.601	  3.760e-07 	  2.470e-06 	
         7.618	  4.590e-07 	             	
         7.620	             	  2.480e-06 	
         7.640	  4.800e-07 	  2.670e-06 	
         7.660	  7.780e-07 	  3.940e-06 	
         7.681	  4.460e-07 	  2.920e-06 	
         7.700	  5.710e-07 	  3.170e-06 	
         7.718	  6.520e-07 	             	
         7.720	             	  3.470e-06 	
         7.740	  2.450e-07 	  1.950e-06 	
         7.761	  5.740e-07 	  2.840e-06 	
         7.780	  4.650e-07 	  2.710e-06 	
         7.801	  2.720e-07 	  1.910e-06 	
         7.818	  4.680e-07 	             	
         7.820	             	  2.430e-06 	
         7.840	             	  1.640e-06 	
         7.842	  2.480e-07 	             	
         7.861	  8.130e-07 	  3.660e-06 	
         7.880	  4.120e-07 	  2.690e-06 	
         7.899	  5.010e-07 	  2.800e-06 	
         7.919	  5.730e-07 	             	
         7.920	             	  3.120e-06 	
         7.940	  3.320e-07 	  2.230e-06 	
         7.961	  2.620e-07 	  1.680e-06 	
         7.981	  3.380e-07 	  1.830e-06 	
         8.001	  2.690e-07 	  1.640e-06 	
         8.018	  3.460e-07 	             	
         8.020	             	  1.920e-06 	
         8.039	  6.170e-07 	  3.090e-06 	
         8.060	  5.010e-07 	  2.950e-06 	
         8.080	  6.240e-07 	  3.380e-06 	
         8.101	  5.640e-07 	  3.220e-06 	
         8.118	  4.800e-07 	             	
         8.120	             	  2.930e-06 	
         8.139	  7.590e-07 	  3.910e-06 	
         8.161	  2.570e-07 	  2.170e-06 	
         8.180	  5.810e-07 	  3.020e-06 	
         8.201	  5.930e-07 	  3.310e-06 	
         8.219	  6.660e-07 	             	
         8.221	             	  3.590e-06 	
         8.240	  7.490e-07 	  4.070e-06 	
         8.258	  5.290e-07 	             	
         8.260	             	  3.310e-06 	
         8.279	  5.030e-07 	  3.030e-06 	
         8.298	  5.000e-07 	             	
         8.301	             	  2.850e-06 	
         8.318	  6.400e-07 	             	
         8.320	             	  3.400e-06 	
         8.340	  3.310e-07 	  2.340e-06 	
         8.358	  5.780e-07 	             	
         8.359	             	  3.030e-06 	
         8.381	  7.260e-07 	  3.910e-06 	
         8.401	  7.780e-07 	  4.240e-06 	
         8.419	  6.720e-07 	             	
         8.420	             	  3.950e-06 	
         8.440	  8.790e-07 	  4.670e-06 	
         8.460	  5.260e-07 	  3.460e-06 	
         8.480	  4.810e-07 	  2.960e-06 	
         8.501	  5.380e-07 	  3.060e-06 	
         8.519	  3.480e-07 	             	
         8.520	             	  2.280e-06 	
         8.540	  4.090e-07 	  2.340e-06 	
         8.561	  3.950e-07 	  2.300e-06 	
         8.580	  5.830e-07 	  3.070e-06 	
         8.601	  3.800e-07 	  2.430e-06 	
         8.619	  6.520e-07 	             	
         8.621	             	  3.280e-06 	
         8.639	  4.170e-07 	  2.590e-06 	
         8.658	  5.140e-07 	             	
         8.661	             	  2.780e-06 	
         8.680	  5.070e-07 	  2.710e-06 	
         8.698	  2.120e-07 	             	
         8.701	             	  1.640e-06 	
         8.718	  7.310e-07 	             	
         8.720	             	  3.360e-06 	
         8.740	  5.360e-07 	  3.080e-06 	
         8.758	  4.490e-07 	             	
         8.760	             	  2.720e-06 	
         8.780	  2.840e-07 	  1.890e-06 	
         8.798	  5.230e-07 	             	
         8.801	             	  2.660e-06 	
         8.818	  1.520e-07 	             	
         8.820	             	  1.370e-06 	
         8.839	  4.680e-07 	  2.310e-06 	
         8.858	  9.000e-07 	             	
