;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:18/01/2023 at 17:22:05
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE9-ES-C (s/n:835971)  VG2.54 (s/n:547613)
;Channel B:Vega Pyroelectric PE9 (s/n:574745)  VG2.54 (s/n:833869)

;Channel A:Details
;Name:PE9-ES-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:2.00uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0us
;Settings:Threshold:Min

;Channel B:Details
;Name:PE9
;Graph Color:RGB(245,86,16)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:20.0uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A

;Channel A:Statistics
;Min:126.0nJ             
;Max:2.199uJ             
;Average:958.8nJ             
;Std.Dev.:521.7nJ             
;Overrange:2796                
;Total Pulses:3072                

;Channel B:Statistics
;Min:530.0nJ             
;Max:21.28uJ             
;Average:9.077uJ             
;Std.Dev.:5.057uJ             
;Overrange:71                  
;Total Pulses:5891                
;--------------------


;First Pulse Arrived : 18/01/2023 at 17:22:07
  Timestamp   	  Channel A  	  Channel B  	
         6.641	  5.380e-07 	  3.020e-06 	
         6.662	  7.590e-07 	  3.920e-06 	
         6.681	  6.910e-07 	  3.770e-06 	
         6.702	  6.850e-07 	  3.740e-06 	
         6.721	  6.320e-07 	  3.640e-06 	
         6.740	  5.280e-07 	  3.170e-06 	
         6.760	  5.830e-07 	  3.270e-06 	
         6.780	  7.720e-07 	  3.980e-06 	
         6.801	  1.020e-06 	  5.120e-06 	
         6.820	  2.980e-07 	  2.720e-06 	
         6.841	  3.520e-07 	  2.190e-06 	
         6.861	  8.610e-07 	  3.950e-06 	
         6.881	  7.050e-07 	  4.040e-06 	
         6.901	  6.060e-07 	  3.530e-06 	
         6.921	  8.090e-07 	  4.150e-06 	
         6.940	  5.870e-07 	  3.590e-06 	
         6.962	  6.250e-07 	  3.540e-06 	
         6.981	             	  5.080e-06 	
         6.983	  1.039e-06 	             	
         7.002	  6.950e-07 	  4.270e-06 	
         7.021	  6.660e-07 	  3.870e-06 	
         7.041	             	  3.400e-06 	
         7.043	  5.640e-07 	             	
         7.061	  9.550e-07 	  4.840e-06 	
         7.081	  7.760e-07 	  4.390e-06 	
         7.101	  6.490e-07 	  3.830e-06 	
         7.120	  5.960e-07 	  3.460e-06 	
         7.141	  7.150e-07 	  3.900e-06 	
         7.162	  6.200e-07 	  3.570e-06 	
         7.181	  6.370e-07 	  3.530e-06 	
         7.200	  7.940e-07 	  4.130e-06 	
         7.220	  5.160e-07 	  3.230e-06 	
         7.241	  6.980e-07 	  3.690e-06 	
         7.262	  4.730e-07 	  2.910e-06 	
         7.282	  8.400e-07 	  4.220e-06 	
         7.301	  3.730e-07 	  2.710e-06 	
         7.320	  8.010e-07 	  3.960e-06 	
         7.341	  5.510e-07 	  3.310e-06 	
         7.362	  6.110e-07 	  3.420e-06 	
         7.382	  5.510e-07 	  3.160e-06 	
         7.400	  2.760e-07 	             	
         7.401	             	  2.010e-06 	
         7.420	  9.970e-07 	  4.550e-06 	
         7.441	  6.500e-07 	  3.920e-06 	
         7.462	  6.080e-07 	  3.580e-06 	
         7.481	  8.150e-07 	  4.170e-06 	
         7.501	  4.400e-07 	  2.870e-06 	
         7.521	  5.220e-07 	  2.930e-06 	
         7.541	  6.630e-07 	  3.410e-06 	
         7.560	  7.580e-07 	  3.980e-06 	
         7.580	  5.410e-07 	  3.320e-06 	
         7.601	  6.770e-07 	  3.690e-06 	
         7.621	  4.670e-07 	  2.920e-06 	
         7.641	  7.380e-07 	  3.850e-06 	
         7.661	  7.270e-07 	  3.890e-06 	
         7.682	  5.730e-07 	  3.360e-06 	
         7.702	  3.980e-07 	  2.520e-06 	
         7.721	  8.790e-07 	  4.280e-06 	
         7.741	  2.780e-07 	  2.350e-06 	
         7.760	  5.220e-07 	  2.780e-06 	
         7.781	  6.370e-07 	  3.240e-06 	
         7.801	  8.910e-07 	  4.480e-06 	
         7.821	  6.310e-07 	  3.770e-06 	
         7.841	  7.640e-07 	  4.040e-06 	
         7.862	  4.960e-07 	  3.180e-06 	
         7.881	  6.750e-07 	  3.630e-06 	
         7.901	  3.500e-07 	  2.420e-06 	
         7.920	  7.290e-07 	  3.590e-06 	
         7.941	  5.230e-07 	  3.160e-06 	
         7.962	  4.470e-07 	  2.720e-06 	
         7.982	  4.970e-07 	  2.700e-06 	
         8.000	  9.000e-07 	  4.490e-06 	
         8.021	  1.770e-07 	  1.940e-06 	
         8.041	  1.095e-06 	  4.920e-06 	
         8.062	  7.650e-07 	  4.490e-06 	
         8.082	  7.600e-07 	  4.280e-06 	
         8.100	  3.530e-07 	  2.680e-06 	
         8.121	  7.450e-07 	  3.730e-06 	
         8.141	  7.280e-07 	  3.820e-06 	
         8.161	  5.860e-07 	  3.440e-06 	
         8.181	  4.620e-07 	  2.800e-06 	
         8.201	  9.780e-07 	  4.670e-06 	
         8.221	  8.260e-07 	  4.720e-06 	
         8.241	  7.080e-07 	  4.050e-06 	
         8.261	  3.740e-07 	  2.620e-06 	
         8.282	  6.240e-07 	  3.160e-06 	
         8.301	  6.960e-07 	  3.750e-06 	
         8.321	  7.900e-07 	  4.280e-06 	
         8.342	  4.050e-07 	  2.890e-06 	
         8.362	  6.530e-07 	  3.550e-06 	
         8.382	  5.400e-07 	  3.210e-06 	
         8.401	  2.480e-07 	  1.900e-06 	
         8.420	  9.650e-07 	  4.430e-06 	
         8.441	  6.770e-07 	  4.020e-06 	
         8.461	  7.970e-07 	  4.330e-06 	
         8.482	  7.200e-07 	  4.170e-06 	
         8.501	  9.600e-07 	  5.070e-06 	
         8.521	  5.150e-07 	  3.440e-06 	
         8.541	  5.680e-07 	  3.310e-06 	
         8.561	  5.990e-07 	  3.290e-06 	
         8.581	  6.310e-07 	  3.380e-06 	
