;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:20/01/2023 at 11:13:11
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE9-ES-C (s/n:835971)  VG2.54 (s/n:547613)
;Channel B:Vega Pyroelectric PE9 (s/n:574745)  VG2.54 (s/n:833869)

;Channel A:Details
;Name:PE9-ES-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:20.0uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0us
;Settings:Threshold:Min

;Channel B:Details
;Name:PE9
;Graph Color:RGB(245,86,16)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:200uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A

;Channel A:Statistics
;Min:2.110uJ             
;Max:5.730uJ             
;Average:4.225uJ             
;Std.Dev.:429.8nJ             
;Overrange:0                   
;Total Pulses:12550               

;Channel B:Statistics
;Min:15.00uJ             
;Max:30.50uJ             
;Average:24.35uJ             
;Std.Dev.:1.931uJ             
;Overrange:0                   
;Total Pulses:12550               
;--------------------


;First Pulse Arrived : 20/01/2023 at 11:13:16
  Timestamp   	  Channel A  	  Channel B  	
         5.021	  4.230e-06 	  2.350e-05 	
         5.040	  4.520e-06 	  2.450e-05 	
         5.059	  4.190e-06 	             	
         5.061	             	  2.410e-05 	
         5.080	  4.060e-06 	  2.420e-05 	
         5.098	  4.130e-06 	             	
         5.100	             	  2.400e-05 	
         5.121	  3.890e-06 	  2.300e-05 	
         5.141	  4.300e-06 	  2.430e-05 	
         5.159	  3.910e-06 	             	
         5.161	             	  2.320e-05 	
         5.180	  4.420e-06 	  2.440e-05 	
         5.198	  3.920e-06 	             	
         5.200	             	  2.330e-05 	
         5.220	  4.290e-06 	  2.510e-05 	
         5.240	  4.400e-06 	  2.530e-05 	
         5.258	  3.810e-06 	             	
         5.261	             	  2.310e-05 	
         5.280	  3.850e-06 	  2.260e-05 	
         5.299	  3.570e-06 	             	
         5.301	             	  2.120e-05 	
         5.319	  4.100e-06 	  2.280e-05 	
         5.341	  4.630e-06 	  2.590e-05 	
         5.358	  4.670e-06 	             	
         5.361	             	  2.690e-05 	
         5.380	  4.130e-06 	  2.470e-05 	
         5.399	  3.950e-06 	             	
         5.401	             	  2.370e-05 	
         5.420	  4.200e-06 	  2.410e-05 	
         5.441	  4.610e-06 	  2.660e-05 	
         5.458	  4.170e-06 	             	
         5.461	             	  2.510e-05 	
         5.480	  3.920e-06 	  2.370e-05 	
         6.761	  3.460e-06 	  2.110e-05 	
         6.780	  3.730e-06 	  2.170e-05 	
         6.798	  4.520e-06 	             	
         6.800	             	  2.510e-05 	
         6.820	  4.910e-06 	  2.690e-05 	
         6.841	  4.470e-06 	  2.570e-05 	
         6.857	  4.660e-06 	             	
         6.859	             	  2.640e-05 	
         6.880	  4.290e-06 	             	
         6.882	             	  2.500e-05 	
         6.898	  3.700e-06 	             	
         6.901	             	  2.260e-05 	
         6.920	  2.740e-06 	  1.740e-05 	
         6.941	  4.460e-06 	  2.360e-05 	
         6.959	  4.160e-06 	             	
         6.960	             	  2.410e-05 	
         6.979	             	  2.370e-05 	
         6.980	  4.040e-06 	             	
         6.998	  3.500e-06 	             	
         7.001	             	  2.170e-05 	
         7.019	  3.850e-06 	  2.240e-05 	
         7.039	  4.230e-06 	  2.420e-05 	
         7.057	  3.960e-06 	             	
         7.059	             	  2.320e-05 	
         7.080	             	  2.650e-05 	
         7.083	  4.530e-06 	             	
         7.098	  4.230e-06 	             	
         7.099	             	  2.550e-05 	
         7.120	  4.400e-06 	  2.580e-05 	
         7.141	  4.150e-06 	  2.530e-05 	
         7.159	  4.620e-06 	             	
         7.160	             	  2.630e-05 	
         7.180	  3.980e-06 	  2.380e-05 	
         7.198	  4.520e-06 	             	
         7.200	             	  2.570e-05 	
         7.220	  4.060e-06 	  2.410e-05 	
         7.241	  3.560e-06 	  2.170e-05 	
         7.259	  4.260e-06 	             	
         7.260	             	  2.440e-05 	
         7.280	  4.360e-06 	  2.520e-05 	
         7.299	  4.490e-06 	             	
         7.301	             	  2.560e-05 	
         7.320	  4.320e-06 	  2.470e-05 	
         7.340	  4.460e-06 	  2.500e-05 	
         7.358	  3.870e-06 	             	
         7.360	             	  2.370e-05 	
         7.380	  4.250e-06 	  2.460e-05 	
         7.398	  4.300e-06 	             	
         7.401	             	  2.570e-05 	
         7.421	  3.900e-06 	  2.410e-05 	
         7.441	  4.190e-06 	  2.420e-05 	
         7.459	  4.190e-06 	             	
         7.460	             	  2.520e-05 	
         7.479	  4.190e-06 	  2.530e-05 	
         7.498	  4.410e-06 	             	
         7.500	             	  2.510e-05 	
         7.521	  3.770e-06 	  2.210e-05 	
         7.541	  4.480e-06 	  2.570e-05 	
         7.559	  3.630e-06 	             	
         7.561	             	  2.260e-05 	
         7.579	             	  2.430e-05 	
         7.580	  4.120e-06 	             	
         7.598	  3.550e-06 	             	
         7.601	             	  2.200e-05 	
         7.621	  3.680e-06 	  2.160e-05 	
         7.640	  4.470e-06 	  2.440e-05 	
         7.659	  4.440e-06 	             	
         7.661	             	  2.520e-05 	
         7.680	  3.440e-06 	  2.200e-05 	
         7.698	  4.200e-06 	             	
         7.701	             	  2.410e-05 	
         7.721	  3.810e-06 	  2.270e-05 	
         7.740	  4.310e-06 	  2.440e-05 	
         8.982	  3.910e-06 	  2.330e-05 	
         8.998	  4.300e-06 	  2.470e-05 	
         9.020	  3.740e-06 	  2.250e-05 	
         9.039	  3.630e-06 	  2.210e-05 	
         9.058	  3.820e-06 	             	
         9.059	             	  2.210e-05 	
         9.078	             	  2.400e-05 	
         9.079	  4.090e-06 	             	
         9.099	  4.400e-06 	             	
         9.101	             	  2.440e-05 	
         9.121	  3.710e-06 	  2.230e-05 	
         9.139	  3.370e-06 	             	
         9.142	             	  1.990e-05 	
         9.158	  4.460e-06 	             	
         9.160	             	  2.400e-05 	
         9.178	             	  2.710e-05 	
         9.180	  4.860e-06 	             	
         9.198	  3.610e-06 	  2.230e-05 	
         9.220	  4.730e-06 	  2.550e-05 	
         9.238	  4.670e-06 	  2.680e-05 	
         9.258	  4.290e-06 	             	
         9.259	             	  2.580e-05 	
         9.278	             	  2.660e-05 	
         9.280	  4.510e-06 	             	
         9.298	  4.270e-06 	             	
         9.301	             	  2.500e-05 	
         9.319	  4.860e-06 	  2.770e-05 	
         9.338	             	  2.450e-05 	
         9.342	  3.990e-06 	             	
         9.358	  3.910e-06 	  2.310e-05 	
         9.378	             	  2.580e-05 	
         9.380	  4.630e-06 	             	
         9.398	  4.240e-06 	  2.500e-05 	
         9.420	  3.980e-06 	  2.370e-05 	
         9.438	  4.460e-06 	  2.550e-05 	
         9.459	  4.440e-06 	             	
         9.460	             	  2.570e-05 	
         9.478	             	  2.760e-05 	
         9.480	  5.070e-06 	             	
         9.498	  3.900e-06 	             	
         9.499	             	  2.400e-05 	
         9.520	  3.390e-06 	  2.100e-05 	
         9.539	  4.620e-06 	  2.480e-05 	
         9.557	  4.760e-06 	             	
         9.559	             	  2.660e-05 	
         9.578	             	  2.390e-05 	
         9.580	  3.900e-06 	             	
         9.599	  4.370e-06 	  2.520e-05 	
         9.621	  3.800e-06 	  2.320e-05 	
         9.639	  3.970e-06 	  2.290e-05 	
         9.658	  4.170e-06 	             	
         9.659	             	  2.400e-05 	
         9.678	             	  2.450e-05 	
         9.680	  4.180e-06 	             	
         9.698	  4.750e-06 	             	
         9.701	             	  2.630e-05 	
         9.720	  4.420e-06 	  2.530e-05 	
         9.738	  3.760e-06 	  2.260e-05 	
         9.759	  4.300e-06 	             	
         9.760	             	  2.520e-05 	
         9.778	             	  2.440e-05 	
         9.780	  3.900e-06 	             	
         9.798	  4.250e-06 	  2.550e-05 	
         9.820	  4.130e-06 	  2.390e-05 	
         9.839	  3.480e-06 	  2.120e-05 	
         9.858	  4.360e-06 	             	
         9.860	             	  2.350e-05 	
         9.878	             	  2.590e-05 	
         9.880	  4.650e-06 	             	
         9.898	  4.440e-06 	             	
         9.901	             	  2.580e-05 	
         9.919	  4.480e-06 	  2.680e-05 	
         9.939	  4.110e-06 	  2.530e-05 	
         9.959	  3.880e-06 	             	
         9.961	             	  2.400e-05 	
        11.241	  4.230e-06 	             	
        11.242	             	  2.440e-05 	
        11.258	  3.540e-06 	  2.130e-05 	
        11.278	             	  1.930e-05 	
        11.280	  3.090e-06 	             	
        11.297	  4.900e-06 	             	
        11.299	             	  2.520e-05 	
        11.320	  4.530e-06 	  2.670e-05 	
        11.339	  4.080e-06 	  2.460e-05 	
        11.358	  3.940e-06 	             	
        11.360	             	  2.420e-05 	
        11.378	             	  2.370e-05 	
        11.380	  4.040e-06 	             	
        11.397	  4.290e-06 	             	
        11.402	             	  2.390e-05 	
        11.420	  4.110e-06 	  2.370e-05 	
        11.439	  3.530e-06 	  2.150e-05 	
        11.459	  4.460e-06 	             	
        11.460	             	  2.510e-05 	
        11.478	             	  2.550e-05 	
        11.480	  4.330e-06 	             	
        11.499	  4.300e-06 	             	
        11.501	             	  2.490e-05 	
        11.519	  4.450e-06 	  2.610e-05 	
        11.538	  4.220e-06 	  2.540e-05 	
        11.559	  4.420e-06 	             	
        11.560	             	  2.580e-05 	
        11.578	             	  2.730e-05 	
        11.580	  4.610e-06 	             	
        11.599	  4.220e-06 	  2.590e-05 	
        11.620	             	  2.380e-05 	
        11.622	  3.950e-06 	             	
        11.638	  3.570e-06 	  2.150e-05 	
        11.659	  4.560e-06 	             	
        11.661	             	  2.470e-05 	
        11.677	             	  2.360e-05 	
        11.680	  3.990e-06 	             	
        11.698	  4.540e-06 	             	
        11.701	             	  2.620e-05 	
        11.720	  4.420e-06 	  2.530e-05 	
        11.739	  4.700e-06 	  2.620e-05 	
        11.759	  4.410e-06 	             	
        11.761	             	  2.570e-05 	
        11.778	             	  2.430e-05 	
        11.780	  4.200e-06 	             	
        11.798	  4.080e-06 	  2.390e-05 	
        11.820	  3.980e-06 	  2.320e-05 	
        11.838	  4.130e-06 	  2.330e-05 	
        11.858	  4.230e-06 	             	
        11.860	             	  2.390e-05 	
        11.878	             	  2.700e-05 	
        11.880	  4.820e-06 	             	
        11.899	  4.440e-06 	  2.570e-05 	
        11.920	  4.620e-06 	  2.700e-05 	
        11.939	  4.580e-06 	  2.570e-05 	
        11.957	  3.330e-06 	             	
        11.959	             	  2.100e-05 	
        11.978	             	  2.500e-05 	
        11.980	  4.330e-06 	             	
        11.998	  4.440e-06 	  2.640e-05 	
        12.021	  3.660e-06 	  2.230e-05 	
        12.039	  4.250e-06 	  2.370e-05 	
        12.059	  4.310e-06 	             	
        12.060	             	  2.450e-05 	
        12.077	             	  2.370e-05 	
        12.079	  4.200e-06 	             	
        12.098	  4.320e-06 	  2.490e-05 	
        12.120	  4.290e-06 	  2.470e-05 	
        12.138	  3.560e-06 	  2.190e-05 	
        12.158	  3.890e-06 	             	
        12.160	             	  2.260e-05 	
        12.178	             	  2.530e-05 	
        12.180	  4.590e-06 	             	
        12.199	  4.310e-06 	  2.500e-05 	
        12.220	  4.470e-06 	  2.600e-05 	
        13.580	             	  2.280e-05 	
        13.582	  3.550e-06 	             	
        13.598	  3.590e-06 	  2.130e-05 	
        13.621	  4.490e-06 	  2.490e-05 	
        13.639	  3.890e-06 	  2.360e-05 	
        13.658	  3.620e-06 	             	
        13.660	             	  2.190e-05 	
        13.680	  3.570e-06 	  2.080e-05 	
        13.698	  4.220e-06 	  2.370e-05 	
        13.721	  3.180e-06 	  2.000e-05 	
        13.738	  3.460e-06 	  1.960e-05 	
        13.758	  4.320e-06 	             	
        13.760	             	  2.350e-05 	
        13.778	             	  1.980e-05 	
        13.780	  3.160e-06 	             	
        13.798	  3.460e-06 	  2.020e-05 	
        13.819	  4.410e-06 	  2.410e-05 	
        13.839	  3.710e-06 	  2.210e-05 	
        13.859	  4.020e-06 	             	
        13.861	             	  2.370e-05 	
        13.878	             	  2.440e-05 	
        13.882	  4.040e-06 	             	
        13.898	  4.390e-06 	  2.600e-05 	
        13.920	  4.290e-06 	  2.620e-05 	
        13.938	  4.200e-06 	  2.500e-05 	
        13.958	  4.470e-06 	             	
        13.961	             	  2.530e-05 	
        13.978	             	  2.430e-05 	
        13.980	  4.080e-06 	             	
        13.998	  3.040e-06 	  2.000e-05 	
        14.020	  4.420e-06 	  2.410e-05 	
        14.039	  4.130e-06 	  2.370e-05 	
        14.058	  3.810e-06 	             	
        14.060	             	  2.280e-05 	
        14.078	             	  2.240e-05 	
        14.080	  3.800e-06 	             	
        14.098	  4.050e-06 	  2.350e-05 	
        14.121	  4.820e-06 	  2.660e-05 	
        14.137	  4.200e-06 	  2.590e-05 	
        14.157	  4.360e-06 	             	
        14.160	             	  2.530e-05 	
        14.178	             	  2.570e-05 	
        14.180	  4.550e-06 	             	
        14.198	  4.010e-06 	  2.350e-05 	
        14.220	  3.980e-06 	  2.320e-05 	
        14.239	  4.010e-06 	  2.390e-05 	
        14.258	  3.980e-06 	             	
        14.260	             	  2.300e-05 	
        14.278	             	  1.950e-05 	
        14.280	  3.190e-06 	             	
        14.298	  2.700e-06 	  1.650e-05 	
        14.320	  4.400e-06 	  2.320e-05 	
        14.339	  3.990e-06 	  2.360e-05 	
        14.358	  4.190e-06 	             	
        14.360	             	  2.460e-05 	
        14.378	             	  2.520e-05 	
        14.380	  4.250e-06 	             	
        14.398	  4.160e-06 	  2.530e-05 	
        14.421	  3.920e-06 	  2.380e-05 	
        14.439	  4.410e-06 	  2.540e-05 	
        14.458	  4.090e-06 	             	
        14.460	             	  2.470e-05 	
        14.478	             	  2.340e-05 	
        14.480	  3.950e-06 	             	
