;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:20/01/2023 at 12:47:54
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE9-ES-C (s/n:835971)  VG2.54 (s/n:547613)
;Channel B:Vega Pyroelectric PE9 (s/n:574745)  VG2.54 (s/n:833869)

;Channel A:Details
;Name:PE9-ES-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:2.00uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0us
;Settings:Threshold:Min

;Channel B:Details
;Name:PE9
;Graph Color:RGB(245,86,16)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:20.0uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A

;Channel A:Statistics
;Min:190.0nJ             
;Max:988.0nJ             
;Average:612.0nJ             
;Std.Dev.:123.0nJ             
;Overrange:0                   
;Total Pulses:12550               

;Channel B:Statistics
;Min:1.620uJ             
;Max:4.960uJ             
;Average:3.412uJ             
;Std.Dev.:533.1nJ             
;Overrange:0                   
;Total Pulses:12550               
;--------------------


;First Pulse Arrived : 20/01/2023 at 12:48:10
  Timestamp   	  Channel A  	  Channel B  	
        15.661	             	  3.140e-06 	
        15.679	  5.690e-07 	  3.160e-06 	
        15.699	  4.360e-07 	  2.600e-06 	
        15.717	  6.140e-07 	             	
        15.718	             	  3.190e-06 	
        15.739	  5.050e-07 	  2.940e-06 	
        15.756	  5.330e-07 	             	
        15.758	             	  3.030e-06 	
        15.778	  5.650e-07 	  3.160e-06 	
        15.799	  4.680e-07 	  2.790e-06 	
        15.817	  5.750e-07 	             	
        15.820	             	  3.080e-06 	
        15.839	  5.230e-07 	  2.970e-06 	
        15.858	  5.690e-07 	             	
        15.859	             	  3.140e-06 	
        15.878	  5.500e-07 	  3.110e-06 	
        15.899	  7.090e-07 	  3.730e-06 	
        15.917	  4.540e-07 	             	
        15.920	             	  2.860e-06 	
        15.939	  5.100e-07 	  2.890e-06 	
        15.958	  3.670e-07 	             	
        15.959	             	  2.290e-06 	
        15.979	  4.840e-07 	  2.600e-06 	
        15.998	  5.020e-07 	  2.820e-06 	
        16.016	  3.630e-07 	             	
        16.018	             	  2.280e-06 	
        16.039	  4.340e-07 	  2.390e-06 	
        16.057	  5.620e-07 	             	
        16.059	             	  2.950e-06 	
        16.079	  6.250e-07 	  3.360e-06 	
        16.099	  7.120e-07 	             	
        16.101	             	  3.820e-06 	
        16.117	  6.790e-07 	             	
        16.119	             	  3.820e-06 	
        16.137	             	  2.750e-06 	
        16.139	  4.040e-07 	             	
        16.157	  5.160e-07 	             	
        16.159	             	  2.910e-06 	
        16.179	  5.090e-07 	  2.880e-06 	
        16.200	  5.170e-07 	  2.910e-06 	
        16.216	  5.460e-07 	             	
        16.218	             	  3.010e-06 	
        16.238	  5.450e-07 	  3.050e-06 	
        16.258	  4.530e-07 	             	
        16.259	             	  2.670e-06 	
        16.276	  5.070e-07 	  2.770e-06 	
        16.298	  2.970e-07 	  1.970e-06 	
        16.316	  3.200e-07 	             	
        16.319	             	  1.860e-06 	
        16.338	  7.170e-07 	  3.440e-06 	
        16.357	  4.450e-07 	             	
        16.359	             	  2.780e-06 	
        16.376	             	  2.350e-06 	
        16.379	  3.820e-07 	             	
        16.399	  4.890e-07 	  2.650e-06 	
        16.417	  5.510e-07 	             	
        16.420	             	  2.970e-06 	
        16.438	  4.590e-07 	  2.700e-06 	
        16.457	  3.890e-07 	             	
        16.458	             	  2.340e-06 	
        16.479	  3.500e-07 	  2.090e-06 	
        16.500	  4.770e-07 	  2.510e-06 	
        16.517	  6.340e-07 	             	
        16.519	             	  3.310e-06 	
        16.539	  4.930e-07 	  2.940e-06 	
        16.558	  6.240e-07 	             	
        16.559	             	  3.320e-06 	
        16.576	  6.340e-07 	  3.490e-06 	
        16.599	  5.780e-07 	  3.280e-06 	
        16.617	  5.510e-07 	             	
        16.620	             	  3.190e-06 	
        16.638	  5.580e-07 	  3.170e-06 	
        17.998	  6.840e-07 	             	
        18.001	             	  3.660e-06 	
        18.017	  4.820e-07 	             	
        18.019	             	  2.980e-06 	
        18.040	  6.590e-07 	  3.530e-06 	
        18.057	  5.520e-07 	             	
        18.059	             	  3.210e-06 	
        18.078	  6.870e-07 	  3.650e-06 	
        18.097	  6.740e-07 	             	
        18.099	             	  3.820e-06 	
        18.116	  5.510e-07 	             	
        18.118	             	  3.340e-06 	
        18.138	  4.890e-07 	  2.940e-06 	
        18.158	  6.100e-07 	             	
        18.159	             	  3.300e-06 	
        18.178	  6.590e-07 	  3.630e-06 	
        18.197	  4.190e-07 	             	
        18.199	             	  2.730e-06 	
        18.216	  5.500e-07 	             	
        18.218	             	  2.970e-06 	
        18.239	  4.830e-07 	  2.760e-06 	
        18.258	  6.800e-07 	             	
        18.259	             	  3.500e-06 	
        18.278	  5.310e-07 	  3.150e-06 	
        18.298	  6.750e-07 	             	
        18.299	             	  3.570e-06 	
        18.316	  6.280e-07 	             	
        18.318	             	  3.600e-06 	
        18.339	  6.040e-07 	  3.470e-06 	
        18.357	  6.290e-07 	             	
        18.359	             	  3.510e-06 	
        18.379	  4.310e-07 	             	
        18.381	             	  2.740e-06 	
        18.399	  7.630e-07 	  3.870e-06 	
        18.416	  5.110e-07 	             	
        18.418	             	  3.140e-06 	
        18.439	  5.920e-07 	  3.250e-06 	
        18.458	  5.300e-07 	             	
        18.459	             	  3.050e-06 	
        18.478	  5.440e-07 	  3.060e-06 	
        18.497	  6.460e-07 	             	
        18.500	             	  3.490e-06 	
        18.517	  5.960e-07 	             	
        18.519	             	  3.360e-06 	
        18.540	  5.650e-07 	  3.210e-06 	
        18.557	  5.730e-07 	             	
